Request_ID,User_Text,Detected_Product,Detected_Category,Timestamp
REQ-001559,Potrzebuję 10 szt. Uvex Safety glasses 501 do linii produkcyjnej.,Uvex Safety glasses 501,BHP,3/26/2025 3:23
REQ-001560,Potrzebuję 20 szt. ABB Motors Model 154 do linii produkcyjnej.,ABB Motors Model 154,Production,4/9/2025 2:40
REQ-001561,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,3/3/2025 16:47
REQ-001562,I need 100 szt. of Canon Printers 771 for production.,Canon Printers 771,IT,9/26/2025 21:47
REQ-001563,I need 200 szt. of Helly Hansen Workwear Model 871 for production.,Helly Hansen Workwear Model 871,BHP,11/24/2024 15:03
REQ-001564,I need 2 szt. of Bosch Filters 747 for production.,Bosch Filters 747,Automotive,9/27/2025 12:46
REQ-001565,Potrzebuję 200 szt. Makita Tools 948 do linii produkcyjnej.,Makita Tools 948,Production,2/16/2025 20:11
REQ-001566,I need 20 szt. of Brother Printers 286 for production.,Brother Printers 286,IT,6/1/2025 11:52
REQ-001567,I need 5 szt. of Canon Printers 859 for production.,Canon Printers 859,IT,12/20/2024 8:33
REQ-001568,Potrzebuję 100 szt. Siemens Sensors Model 227 do linii produkcyjnej.,Siemens Sensors Model 227,Production,11/1/2025 6:32
REQ-001569,Potrzebuję 200 szt. Dell Monitors Model 171 do linii produkcyjnej.,Dell Monitors Model 171,IT,6/3/2025 10:46
REQ-001570,I need 20 szt. of Mann Filters Model 376 for production.,Mann Filters Model 376,Automotive,7/24/2025 18:36
REQ-001571,Potrzebuję 20 szt. Profim Office chairs Model 193 do linii produkcyjnej.,Profim Office chairs Model 193,Office,4/12/2025 6:08
REQ-001572,Potrzebuję 50 szt. Mann Filters Model 631 do linii produkcyjnej.,Mann Filters Model 631,Automotive,3/25/2025 14:05
REQ-001573,I need 50 szt. of Nowy Styl Office chairs 162 for production.,Nowy Styl Office chairs 162,Office,4/9/2025 20:28
REQ-001574,I need 2 szt. of Makita Tools Model 462 for production.,Makita Tools Model 462,Production,1/6/2025 15:01
REQ-001575,Potrzebuję 10 szt. HP Printers Model 161 do linii produkcyjnej.,HP Printers Model 161,IT,12/5/2024 1:48
REQ-001576,Potrzebuję 10 szt. ABB Motors Model 367 do linii produkcyjnej.,ABB Motors Model 367,Production,1/26/2025 3:29
REQ-001577,Potrzebuję 2 szt. IKEA Office chairs 642 do linii produkcyjnej.,IKEA Office chairs 642,Office,1/1/2025 17:30
REQ-001578,Potrzebuję 20 L Total Oils 428L do linii produkcyjnej.,Total Oils 428L,Automotive,4/12/2025 8:59
REQ-001579,"Need some spare parts, unknown model.",,,12/24/2024 3:55
REQ-001580,I need 2 szt. of Dell Monitors 692 for production.,Dell Monitors 692,IT,3/23/2025 13:52
REQ-001581,I need 20 szt. of REX Screws 462 for production.,REX Screws 462,Production,4/12/2025 7:36
REQ-001582,"Need some spare parts, unknown model.",,,6/1/2025 18:16
REQ-001583,Potrzebuję 1 szt. ABB Motors 501 do linii produkcyjnej.,ABB Motors 501,Production,1/24/2025 20:12
REQ-001584,I need 5 op. of Navigator Paper 40 op. for production.,Navigator Paper 40 op.,Office,2/12/2025 4:48
REQ-001585,I need 20 szt. of Brother Printers 701 for production.,Brother Printers 701,IT,8/3/2025 2:55
REQ-001586,Potrzebuję 10 szt. Wurth Screws Model 872 do linii produkcyjnej.,Wurth Screws Model 872,Production,3/18/2025 14:24
REQ-001587,I need 1 szt. of Stabilo Pens Model 829 for production.,Stabilo Pens Model 829,Office,12/4/2024 21:43
REQ-001588,Potrzebuję 5 L Shell Oils 971L do linii produkcyjnej.,Shell Oils 971L,Automotive,5/25/2025 15:04
REQ-001589,I need 2 szt. of 3M Safety glasses Model 328 for production.,3M Safety glasses Model 328,BHP,7/11/2025 7:52
REQ-001590,I need 1 szt. of Siemens Sensors 799 for production.,Siemens Sensors 799,Production,3/30/2025 12:10
REQ-001591,I need 5 szt. of 3M Safety glasses Model 346 for production.,3M Safety glasses Model 346,BHP,7/19/2025 9:58
REQ-001592,I need 2 szt. of Profim Office chairs Model 207 for production.,Profim Office chairs Model 207,Office,6/1/2025 8:46
REQ-001593,I need 1 szt. of Brother Toner Model 775 for production.,Brother Toner Model 775,Office,8/23/2025 20:46
REQ-001594,Potrzebuję 5 szt. SICK Sensors Model 802 do linii produkcyjnej.,SICK Sensors Model 802,Production,9/11/2025 18:33
REQ-001595,I need 20 szt. of Stabilo Pens 199 for production.,Stabilo Pens 199,Office,5/8/2025 18:00
REQ-001596,Potrzebuję 5 szt. BIC Pens 163 do linii produkcyjnej.,BIC Pens 163,Office,4/8/2025 21:04
REQ-001597,Potrzebuję 200 szt. LG Monitors 200 do linii produkcyjnej.,LG Monitors 200,IT,3/19/2025 18:01
REQ-001598,Potrzebuję 100 szt. Milwaukee Tools 577 do linii produkcyjnej.,Milwaukee Tools 577,Production,10/14/2025 13:49
REQ-001599,"Need some spare parts, unknown model.",,,4/11/2025 17:36
REQ-001600,Potrzebuję 20 szt. Honeywell Safety glasses Model 389 do linii produkcyjnej.,Honeywell Safety glasses Model 389,BHP,10/12/2025 4:47
REQ-001601,I need 5 szt. of Mann Filters Model 631 for production.,Mann Filters Model 631,Automotive,3/18/2025 0:31
REQ-001602,Potrzebuję 2 szt. Xerox Toner 115 do linii produkcyjnej.,Xerox Toner 115,Office,1/10/2025 14:44
REQ-001603,I need 20 szt. of Petzl Helmets 262 for production.,Petzl Helmets 262,BHP,5/23/2025 18:33
REQ-001604,I need 5 szt. of Profim Office chairs Model 193 for production.,Profim Office chairs Model 193,Office,11/19/2024 23:33
REQ-001605,I need 20 szt. of LG Monitors 537 for production.,LG Monitors 537,IT,6/25/2025 20:08
REQ-001606,I need 10 szt. of Honeywell Safety glasses Model 521 for production.,Honeywell Safety glasses Model 521,BHP,9/18/2025 22:54
REQ-001607,I need 5 szt. of Brother Toner Model 775 for production.,Brother Toner Model 775,Office,3/18/2025 16:29
REQ-001608,Potrzebuję 10 L Castrol Oils 122L do linii produkcyjnej.,Castrol Oils 122L,Automotive,7/21/2025 15:34
REQ-001609,Potrzebuję 5 szt. Milwaukee Tools 314 do linii produkcyjnej.,Milwaukee Tools 314,Production,6/11/2025 5:56
REQ-001610,Potrzebuję 5 szt. Makita Tools 223 do linii produkcyjnej.,Makita Tools 223,Production,10/6/2025 17:28
REQ-001611,I need 20 szt. of SKF Bearings Model 346 for production.,SKF Bearings Model 346,Automotive,9/1/2025 16:29
REQ-001612,Potrzebuję 100 szt. Mahle Filters Model 612 do linii produkcyjnej.,Mahle Filters Model 612,Automotive,12/8/2024 18:43
REQ-001613,I need 2 szt. of HP Printers 352 for production.,HP Printers 352,IT,7/31/2025 5:28
REQ-001614,I need 20 szt. of Dell Monitors 193 for production.,Dell Monitors 193,IT,3/2/2025 18:17
REQ-001615,Potrzebuję 1 szt. HP Toner 159 do linii produkcyjnej.,HP Toner 159,Office,8/27/2025 22:29
REQ-001616,Potrzebuję 1 szt. Makita Tools 948 do linii produkcyjnej.,Makita Tools 948,Production,1/26/2025 21:44
REQ-001617,Potrzebuję 5 szt. ABB Motors Model 115 do linii produkcyjnej.,ABB Motors Model 115,Production,10/9/2025 13:20
REQ-001618,I need 10 szt. of Brother Printers Model 125 for production.,Brother Printers Model 125,IT,9/21/2025 18:14
REQ-001619,Potrzebuję 10 szt. Brother Printers 353 do linii produkcyjnej.,Brother Printers 353,IT,11/24/2024 16:09
REQ-001620,Potrzebuję 5 szt. 3M Safety glasses 207 do linii produkcyjnej.,3M Safety glasses 207,BHP,6/3/2025 18:38
REQ-001621,I need 2 szt. of Pepperl+Fuchs Sensors 215 for production.,Pepperl+Fuchs Sensors 215,Production,8/28/2025 5:49
REQ-001622,Potrzebuję 20 szt. Siemens Motors 526 do linii produkcyjnej.,Siemens Motors 526,Production,9/11/2025 1:15
REQ-001623,Potrzebuję 2 szt. Makita Tools Model 693 do linii produkcyjnej.,Makita Tools Model 693,Production,11/15/2024 22:55
REQ-001624,Potrzebuję 2 szt. Brother Toner 350 do linii produkcyjnej.,Brother Toner 350,Office,3/24/2025 20:12
REQ-001625,Potrzebuję 50 licencja Microsoft Software Model 985 do linii produkcyjnej.,Microsoft Software Model 985,IT,8/26/2025 6:36
REQ-001626,Potrzebuję 20 szt. Bosch Engine parts 487 do linii produkcyjnej.,Bosch Engine parts 487,Automotive,8/25/2025 19:45
REQ-001627,I need 200 szt. of SICK Sensors Model 536 for production.,SICK Sensors Model 536,Production,8/10/2025 19:18
REQ-001628,Potrzebuję 50 szt. Xerox Toner 562 do linii produkcyjnej.,Xerox Toner 562,Office,2/17/2025 16:53
REQ-001629,Potrzebuję 50 szt. REX Screws 462 do linii produkcyjnej.,REX Screws 462,Production,12/9/2024 1:39
REQ-001630,I need 20 szt. of IKEA Office chairs 857 for production.,IKEA Office chairs 857,Office,10/26/2025 7:25
REQ-001631,I need 50 szt. of Mahle Filters Model 459 for production.,Mahle Filters Model 459,Automotive,11/12/2024 0:48
REQ-001632,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,10/23/2025 3:05
REQ-001633,Potrzebuję 2 szt. FAG Bearings Model 446 do linii produkcyjnej.,FAG Bearings Model 446,Automotive,9/13/2025 9:22
REQ-001634,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,6/4/2025 13:07
REQ-001635,I need 50 szt. of Pepperl+Fuchs Sensors 814 for production.,Pepperl+Fuchs Sensors 814,Production,9/26/2025 0:16
REQ-001636,I need 1 licencja of Microsoft Software Model 985 for production.,Microsoft Software Model 985,IT,6/20/2025 18:59
REQ-001637,I need 5 szt. of Mahle Filters Model 612 for production.,Mahle Filters Model 612,Automotive,3/5/2025 21:31
REQ-001638,I need 50 licencja of Adobe Software 759 for production.,Adobe Software 759,IT,11/12/2024 5:19
REQ-001639,Potrzebuję 50 szt. REX Screws 462 do linii produkcyjnej.,REX Screws 462,Production,3/18/2025 22:11
REQ-001640,I need 50 szt. of NTN Bearings 636 for production.,NTN Bearings 636,Automotive,12/11/2024 15:51
REQ-001641,Potrzebuję 2 szt. Portwest Workwear Model 390 do linii produkcyjnej.,Portwest Workwear Model 390,BHP,8/27/2025 5:18
REQ-001642,I need 200 szt. of Wurth Screws 413 for production.,Wurth Screws 413,Production,3/17/2025 21:57
REQ-001643,"Need some spare parts, unknown model.",,,6/11/2025 2:56
REQ-001644,I need 5 szt. of ABB Motors Model 367 for production.,ABB Motors Model 367,Production,6/3/2025 19:43
REQ-001645,Potrzebuję 100 szt. Bosch Tools Model 429 do linii produkcyjnej.,Bosch Tools Model 429,Production,6/11/2025 13:26
REQ-001646,Potrzebuję 100 licencja Microsoft Software 380 do linii produkcyjnej.,Microsoft Software 380,IT,2/18/2025 18:41
REQ-001647,I need 1 szt. of Helly Hansen Workwear Model 122 for production.,Helly Hansen Workwear Model 122,BHP,1/14/2025 15:04
REQ-001648,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,10/15/2025 4:40
REQ-001649,I need 2 szt. of Bosch Filters Model 644 for production.,Bosch Filters Model 644,Automotive,3/21/2025 22:41
REQ-001650,Potrzebuję 50 para Honeywell Gloves Rękawice 282 do linii produkcyjnej.,Honeywell Gloves Rękawice 282,BHP,3/28/2025 1:25
REQ-001651,I need 200 szt. of Siemens Sensors 799 for production.,Siemens Sensors 799,Production,1/1/2025 10:45
REQ-001652,I need 50 szt. of 3M Safety glasses 493 for production.,3M Safety glasses 493,BHP,2/2/2025 8:04
REQ-001653,I need 2 szt. of Valeo Engine parts 382 for production.,Valeo Engine parts 382,Automotive,3/5/2025 16:14
REQ-001654,Potrzebuję 10 szt. Mann Filters 571 do linii produkcyjnej.,Mann Filters 571,Automotive,4/27/2025 20:24
REQ-001655,Potrzebuję 10 szt. Wurth Screws Model 509 do linii produkcyjnej.,Wurth Screws Model 509,Production,8/1/2025 0:43
REQ-001656,Potrzebuję 200 szt. Makita Tools 223 do linii produkcyjnej.,Makita Tools 223,Production,12/5/2024 21:42
REQ-001657,Potrzebuję 50 szt. Milwaukee Tools Model 960 do linii produkcyjnej.,Milwaukee Tools Model 960,Production,7/21/2025 20:21
REQ-001658,I need 2 szt. of Canon Printers 347 for production.,Canon Printers 347,IT,8/15/2025 19:31
REQ-001659,Potrzebuję 100 szt. Honeywell Safety glasses 887 do linii produkcyjnej.,Honeywell Safety glasses 887,BHP,1/22/2025 22:15
REQ-001660,I need 5 szt. of Portwest Workwear Model 180 for production.,Portwest Workwear Model 180,BHP,4/12/2025 2:12
REQ-001661,I need 20 szt. of Brother Toner Model 570 for production.,Brother Toner Model 570,Office,3/17/2025 2:06
REQ-001662,Potrzebuję 100 szt. Profim Office chairs Model 501 do linii produkcyjnej.,Profim Office chairs Model 501,Office,1/14/2025 20:00
REQ-001663,I need 1 szt. of Pepperl+Fuchs Sensors 814 for production.,Pepperl+Fuchs Sensors 814,Production,10/13/2025 5:35
REQ-001664,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,2/23/2025 10:38
REQ-001665,I need 50 szt. of Siemens Sensors Model 227 for production.,Siemens Sensors Model 227,Production,3/19/2025 8:09
REQ-001666,Potrzebuję 100 szt. Milwaukee Tools 443 do linii produkcyjnej.,Milwaukee Tools 443,Production,4/20/2025 6:19
REQ-001667,I need 50 szt. of 3M Safety glasses Model 497 for production.,3M Safety glasses Model 497,BHP,4/26/2025 19:53
REQ-001668,I need 10 licencja of Microsoft Software Model 985 for production.,Microsoft Software Model 985,IT,2/24/2025 21:13
REQ-001669,Potrzebuję 1 L Shell Oils 259L do linii produkcyjnej.,Shell Oils 259L,Automotive,2/16/2025 10:16
REQ-001670,I need 10 szt. of IKEA Office chairs 857 for production.,IKEA Office chairs 857,Office,12/6/2024 19:07
REQ-001671,I need 5 L of Castrol Oils 486L for production.,Castrol Oils 486L,Automotive,12/26/2024 8:01
REQ-001672,I need 1 szt. of Dell Monitors Model 855 for production.,Dell Monitors Model 855,IT,12/15/2024 4:09
REQ-001673,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/21/2025 22:16
REQ-001674,Potrzebuję 200 szt. Gates Engine parts 379 do linii produkcyjnej.,Gates Engine parts 379,Automotive,2/27/2025 7:56
REQ-001675,Potrzebuję 50 szt. Dell Monitors 193 do linii produkcyjnej.,Dell Monitors 193,IT,8/7/2025 3:59
REQ-001676,I need 50 szt. of Stabilo Pens 561 for production.,Stabilo Pens 561,Office,6/18/2025 15:58
REQ-001677,I need 20 szt. of NTN Bearings Model 625 for production.,NTN Bearings Model 625,Automotive,4/20/2025 5:28
REQ-001678,I need 5 szt. of Bosch Engine parts 699 for production.,Bosch Engine parts 699,Automotive,1/10/2025 15:38
REQ-001679,Potrzebuję 200 szt. Petzl Helmets Model 570 do linii produkcyjnej.,Petzl Helmets Model 570,BHP,1/31/2025 20:17
REQ-001680,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,12/17/2024 1:12
REQ-001681,I need 10 szt. of NTN Bearings 636 for production.,NTN Bearings 636,Automotive,5/24/2025 8:07
REQ-001682,I need 1 szt. of Dell Monitors 345 for production.,Dell Monitors 345,IT,11/27/2024 15:04
REQ-001683,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,2/9/2025 6:05
REQ-001684,Potrzebuję 5 szt. Mann Filters 324 do linii produkcyjnej.,Mann Filters 324,Automotive,7/30/2025 12:46
REQ-001685,I need 5 szt. of Dell Monitors Model 106 for production.,Dell Monitors Model 106,IT,8/3/2025 11:46
REQ-001686,I need 200 szt. of Stabilo Pens 199 for production.,Stabilo Pens 199,Office,11/25/2024 0:01
REQ-001687,I need 100 szt. of NTN Bearings 224 for production.,NTN Bearings 224,Automotive,9/5/2025 13:55
REQ-001688,I need 10 szt. of Siemens Sensors 598 for production.,Siemens Sensors 598,Production,3/31/2025 23:48
REQ-001689,I need 200 szt. of Siemens Motors 555 for production.,Siemens Motors 555,Production,10/27/2025 2:15
REQ-001690,I need 50 szt. of Samsung Monitors Model 493 for production.,Samsung Monitors Model 493,IT,11/5/2025 23:30
REQ-001691,I need 100 szt. of Petzl Helmets Model 570 for production.,Petzl Helmets Model 570,BHP,5/15/2025 8:58
REQ-001692,Potrzebuję 5 L Total Oils 819L do linii produkcyjnej.,Total Oils 819L,Automotive,5/26/2025 7:17
REQ-001693,I need 10 para of Honeywell Gloves Model 797 for production.,Honeywell Gloves Model 797,BHP,1/17/2025 1:36
REQ-001694,Potrzebuję 2 szt. Nowy Styl Office chairs Model 266 do linii produkcyjnej.,Nowy Styl Office chairs Model 266,Office,5/31/2025 14:09
REQ-001695,I need 2 szt. of LG Monitors 537 for production.,LG Monitors 537,IT,6/9/2025 16:18
REQ-001696,I need 50 szt. of Makita Tools Model 673 for production.,Makita Tools Model 673,Production,10/11/2025 14:54
REQ-001697,I need 20 szt. of DeWalt Tools 121 for production.,DeWalt Tools 121,Production,4/24/2025 23:43
REQ-001698,Potrzebuję 10 szt. Asus Laptops Model 998 do linii produkcyjnej.,Asus Laptops Model 998,IT,2/5/2025 21:56
REQ-001699,I need 20 szt. of Helly Hansen Workwear Model 122 for production.,Helly Hansen Workwear Model 122,BHP,10/25/2025 19:34
REQ-001700,I need 2 szt. of Ardon Workwear 822 for production.,Ardon Workwear 822,BHP,11/20/2024 11:00
REQ-001701,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/15/2025 18:10
REQ-001702,I need 2 szt. of NTN Bearings 636 for production.,NTN Bearings 636,Automotive,12/19/2024 23:10
REQ-001703,I need 50 szt. of Siemens Motors 796 for production.,Siemens Motors 796,Production,7/23/2025 2:55
REQ-001704,Potrzebuję 20 szt. SKF Bearings Model 346 do linii produkcyjnej.,SKF Bearings Model 346,Automotive,6/9/2025 13:52
REQ-001705,"Need some spare parts, unknown model.",,,11/2/2025 16:57
REQ-001706,I need 5 szt. of BIC Pens 221 for production.,BIC Pens 221,Office,7/4/2025 22:26
REQ-001707,I need 100 szt. of WEG Motors Model 250 for production.,WEG Motors Model 250,Production,2/5/2025 0:27
REQ-001708,I need 20 szt. of Helly Hansen Workwear Model 939 for production.,Helly Hansen Workwear Model 939,BHP,3/1/2025 14:58
REQ-001709,Potrzebuję 5 szt. Siemens Motors 871 do linii produkcyjnej.,Siemens Motors 871,Production,7/2/2025 3:08
REQ-001710,I need 50 szt. of Mahle Filters 477 for production.,Mahle Filters 477,Automotive,8/19/2025 8:33
REQ-001711,Potrzebuję 100 szt. 3M Helmets 338 do linii produkcyjnej.,3M Helmets 338,BHP,6/29/2025 19:01
REQ-001712,I need 200 szt. of ABB Motors 501 for production.,ABB Motors 501,Production,8/8/2025 21:41
REQ-001713,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,1/27/2025 21:31
REQ-001714,Potrzebuję 2 szt. Makita Tools Model 673 do linii produkcyjnej.,Makita Tools Model 673,Production,4/3/2025 2:00
REQ-001715,"Need some spare parts, unknown model.",,,5/23/2025 0:28
REQ-001716,Potrzebuję 100 szt. Brother Printers 353 do linii produkcyjnej.,Brother Printers 353,IT,12/28/2024 7:51
REQ-001717,I need 1 szt. of Bosch Engine parts 699 for production.,Bosch Engine parts 699,Automotive,7/15/2025 12:26
REQ-001718,I need 200 szt. of Dell Monitors 345 for production.,Dell Monitors 345,IT,3/9/2025 9:13
REQ-001719,Potrzebuję 5 szt. Portwest Workwear 617 do linii produkcyjnej.,Portwest Workwear 617,BHP,12/15/2024 20:41
REQ-001720,I need 10 para of Honeywell Gloves Model 259 for production.,Honeywell Gloves Model 259,BHP,9/25/2025 3:13
REQ-001721,Potrzebuję 20 szt. Dell Laptops 950 do linii produkcyjnej.,Dell Laptops 950,IT,10/23/2025 11:10
REQ-001722,I need 50 szt. of Bosch Filters 223 for production.,Bosch Filters 223,Automotive,6/14/2025 5:28
REQ-001723,I need 20 szt. of WEG Motors Model 109 for production.,WEG Motors Model 109,Production,1/28/2025 9:00
REQ-001724,I need 2 szt. of Portwest Workwear Model 180 for production.,Portwest Workwear Model 180,BHP,5/3/2025 0:14
REQ-001725,Potrzebuję 20 szt. BIC Pens Model 714 do linii produkcyjnej.,BIC Pens Model 714,Office,11/10/2025 7:17
REQ-001726,Potrzebuję 5 szt. Mahle Filters 384 do linii produkcyjnej.,Mahle Filters 384,Automotive,1/10/2025 17:50
REQ-001727,I need 1 szt. of BIC Pens Model 740 for production.,BIC Pens Model 740,Office,10/13/2025 21:09
REQ-001728,Potrzebuję 50 szt. DeWalt Tools 590 do linii produkcyjnej.,DeWalt Tools 590,Production,10/6/2025 8:50
REQ-001729,Potrzebuję 20 szt. Petzl Helmets Model 991 do linii produkcyjnej.,Petzl Helmets Model 991,BHP,1/30/2025 13:51
REQ-001730,I need 20 szt. of Xerox Toner 115 for production.,Xerox Toner 115,Office,11/17/2024 6:04
REQ-001731,I need 20 szt. of Mahle Filters Model 459 for production.,Mahle Filters Model 459,Automotive,11/15/2024 21:45
REQ-001732,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,6/7/2025 20:31
REQ-001733,I need 1 szt. of Pepperl+Fuchs Sensors Model 474 for production.,Pepperl+Fuchs Sensors Model 474,Production,12/12/2024 21:16
REQ-001734,I need 2 szt. of HP Laptops 911 for production.,HP Laptops 911,IT,11/21/2024 20:23
